SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
Cc1cccc(Cl)c1NC(=O)C[NH2+]C(C)C,3.0,,,,,,2.92,,,,,,2.58,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)C[NH2+]C1CCCCC1,,,,,,,3.58,,,,,,3.42,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)C[NH2+]CC(C)C,2.87,,,,,,2.93,,,,,,2.62,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)C[NH2+]Cc1ccccc1,,,,,,,3.07,,,,,,2.44,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)C[NH2+]Cc1ccco1,,,,,,,2.98,,,,,,2.13,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)C[NH3+],2.62,,,,,,2.65,,,,,,2.45,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N(CCCN1CCCC1)c1c(C)cccc1Cl,,,,,,,4.07,,,,,,3.88,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N(CCN(C)C)C(C)C,,,,,,,4.18,,,,,,4.05,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N(CCN1C(C)CCC1C)Cc1ccccc1,,,,,,,,,,,,,4.58,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N(CCN1CCCC1)Cc1ccc(Cl)cc1,,,,,,,3.63,,,,,,3.33,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N(CCN1CCCC1)Cc1ccccc1,,,,,,,4.13,,,,,,3.98,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N(CCN1CCCC1)c1c(C)cccc1Cl,,,,,,,4.02,,,,,,3.79,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N(CCN1CCCCC1)Cc1ccccc1,,,,,,,,,,,,,4.08,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N=C(N)N,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)NCCCN(C)C,,,,,,,3.01,,,,,,2.35,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)NCCCl,,,,,,4.01,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)NCCN(C)C,,,,,,,2.91,,,,,,2.45,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)NCCN1CCCC1,,,,,,,3.18,,,,,,2.76,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)Nc1ccncc1,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CC2CCC(C1)N2C,,,,,,4.29,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCCCC1[NH+]1CCCC1,,,,,,,,,,,,,4.19,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCCCC1[NH+]1CCCCC1,,,,,,,,,,,,,4.21,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCCCC1[NH+]1CCOCC1,,,,,,,,,,,,,2.87,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCCN(C)C1,,,,,,4.31,,,,,,,3.63,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCC[NH+](C(C)(C)C)C1,,,,,,4.81,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCC[NH+](C(C)C)C1,,,,,,4.45,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCN(C(C)(C)C)C1,,,,,,4.49,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCN(C(C)C)C1,,,,,,4.33,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCN(C(C)C)CC1,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCN(C)C1,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1CCN(C)CC1,,,,,,4.31,,,,,,,3.65,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1C[C@@H]2CCC[C@H](C1)N2C,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1C[C@@H]2CC[C@H](C1)N2C,,,,,,4.12,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OC1C[NH+]2CCC1CC2,,,,,,4.24,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OCC1CCCN(C)C1,,,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OCC1CCCN1C,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OCC1CCN(C)C1,,,,,,4.04,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OCC[NH+](C)C,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OCC[NH+]1CCCC1,,,,,,3.95,3.65,,,,,,3.3,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)OCC[NH+]1CCCCC1,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC1=NCCO1,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1O,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1OC(=O)C(C)N1CCN(C)CC1,,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1OC(=O)CN1CCN(C)CC1,,,,,,,,,,,,,3.17,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1OC(=O)NCC[NH+]1CCCC1,,,,,,,3.76,,,,,,3.54,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1OC(=O)NCC[NH+]1CCCCC1,,,,,,,3.82,,,,,,3.73,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1OCC(O)CO,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(F)c1C,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(I)c1,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,,,
Cc1cccc(N(C(N)=O)C(C)C)c1,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(C)C(=O)CF)c1,,,,,,,,3.66,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)[C@@H]2CC[C@H]3C2)c1,2.89,,,,,3.61,2.89,2.25,,,,2.51,2.89,,,,2.25,,,2.51,3.53,3.33,,,,,,,
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,3.41,,,,,1.81,,1.49,,,,1.89,1.71,,,,1.71,,,,,,,,,1.89,,,
Cc1cccc(N(C)C(N)=O)c1,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(C)C)c1,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(CCCN(C)C)c2ccccc2C)c1,3.63,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,
Cc1cccc(N(CCCOC(N)=O)CCCOC(N)=O)c1,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(CCCl)CCCl)c1,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(CCO)CCO)c1,,,,,,,,,,,,,,,,,1.8,,,,,,2.59,,,,,,
Cc1cccc(N(CCOC(N)=O)CCOC(N)=O)c1,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(Cc2ccccc2)C(=O)CN2CCCCC2)c1,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(Cc2ccccc2)C(=O)CN2CCOCC2)c1,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(N=O)c2ccccc2C(=O)O)c1C,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N)c1,2.97,,,,,,,2.16,,,,,,,,1.52,2.38,,,2.15,,,,,,,,,
Cc1cccc(N)c1C,,,,,,,,2.16,,,,,,,,,2.11,,,,,,,,,,,,
Cc1cccc(N)c1N,2.63,,,,,,,2.54,,,,,,,,,2.66,,,,,,,2.01,,,,,
Cc1cccc(N)n1,,,,,,3.78,,,,,,,3.32,,,2.94,3.03,,,,,,,,,,,,
Cc1cccc(N2C(=O)/C(=C/c3c[nH]c4ccccc34)N=C2c2ccccc2Cl)c1,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)/C(=C/c3ccc(Cl)cc3)NC2=S)c1,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)/C(=C/c3cccc(Cl)c3)NC2=S)c1,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)/C(=C/c3ccccc3C)NC2=S)c1,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)/C(=C/c3ccccc3Cl)NC2=S)c1,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)/C(=C/c3ccccc3O)SC2(C)c2ccccc2)c1,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)C(C)SC2=S)c1,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)C(CC(=O)O)NC2=S)c1,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)C(CC(=O)O)SC2=NC2CCCC2)c1,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)C(CC(=O)O)SC2=NC2CCCCC2)c1,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)CC(N3C(=O)CCC3=O)C2=O)c1,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)CC(c3cccc(Br)c3)C2=O)n1,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)CC(c3cccc(Cl)c3)C2=O)n1,2.32,,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)CC(c3ccccc3)C2=O)n1,2.35,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)CSC2(C)c2cc(C)ccc2O)c1,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)CSC2=S)c1,,,,,,,,,,,,,,3.17,,,,,,,,,,,,,,,
Cc1cccc(N2C(=O)NC(CC(=O)O)C2=O)c1,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CC(=O)N(c3ccc(S(N)(=O)=O)cc3Cl)C2)c1,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CC(C(=O)O)CC2=O)c1,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CC(CO)OC2=O)c1,2.5,,,,,,,2.2,,,,,,,,,2.23,,,,,,,,,,,,
Cc1cccc(N2CCCC2CN)c1,3.88,,,,,,,3.36,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCCC2CN)c1C,3.9,,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCC[C@@H]2CN)c1,3.36,,,,,,,3.88,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCC[C@H]2CN)c1,3.88,,,,,,,3.36,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(C(=N)N)CC2)c1,3.6,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(C(=O)CC(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(C(=O)CSc3nc4ccccc4c(=O)n3-c3cccc(F)c3)CC2)c1,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(C(=O)CSc3nc4ccccc4c(=O)n3-c3ccccc3)CC2)c1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(C(=O)c3ccc(NNC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)cc3)CC2)c1,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(C(=O)c3ccc(NNC(=O)c4ccc([N+](=O)[O-])cc4)cc3)CC2)c1,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(C(=O)c3cccnc3)CC2)c1C,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(C/C=C/c3ccc4c(c3)CCC(=O)N4)CC2)c1,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,
Cc1cccc(N2CCN(C3CCC(=O)N3)CC2)c1,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CC(=O)N/N=C/c3ccc4c(c3)OCO4)CC2)c1,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CC(=O)N/N=C/c3ccccc3)CC2)c1,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CC(C)c3ccc4ccccc4n3)CC2)c1,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CC(O)COc3ccccc3N)CC2)c1,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CC(O)COc3ccccc3[N+](=O)[O-])CC2)c1,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CC(O)c3ccc4ccccc4n3)CC2)c1,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CC(O)c3cccnc3)CC2)c1,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CC3COc4ccc5c(C)cc(=O)oc5c4C3=O)CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,
Cc1cccc(N2CCN(CCC(O)c3ccc4c(c3)CCC(=O)N4)CC2)c1C,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,
Cc1cccc(N2CCN(CCC(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCCCCn3c(=O)c4c(ncn4C)n(C)c3=O)CC2)c1,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCCCN3C(=O)CNC3=O)CC2)c1,,,,,,,,3.3,,,,,,,,,2.94,,,,,,,,,,,,
Cc1cccc(N2CCN(CCCCOc3ccc(Cl)cc3)CC2)c1C,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCNC(=O)c3ccc(N)cc3)CC2)n1,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCOC(=O)c3ccccc3Nc3ccnc4cc(Cl)ccc34)CC2)c1C,,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCc3ccc4ccccc4n3)CC2)c1,2.62,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCc3ccnc4ccccc34)CC2)c1,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCc3oc(=O)[nH]c3-c3ccc(F)cc3)CC2)c1,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCn3c(=O)c4c(ncn4C)n(C)c3=O)CC2)c1C,,,,,,,,2.89,,,,,,,,,2.37,,,,,,,,,,,,
Cc1cccc(N2CCN(CN3C(=O)/C(=N/NC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)c4cc(Cl)ccc43)CC2)c1,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CN3C(=O)/C(=N/NC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)c4ccccc43)CC2)c1,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(Cn3cnc4ccccc4c3=O)CC2)c1,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(c3ccncc3N)CC2C)c1,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCNCC2)n1,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CC[N+](C)(CCC#N)CC2)c1,,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CC[N+](C)(CCC(N)=O)CC2)c1,,,,,,3.94,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=C(N)N(c2cccc(C)c2)c2nc(=S)ss2)c1,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=C(N)SCCN)c1,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=C(Nc2ccc(OCCN(C(C)C)C(C)C)cc2)c2ccccc2)c1C,3.09,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=C2SCC(=O)N2CCc2ccc(Cl)cc2)c1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=C2SCC(=O)N2c2ccccn2)c1,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=C=Nc2cccc(C)c2)c1,,,,,,,,,,,,,4.55,,,,,,,,,,,,,,,,
Cc1cccc(N=CN(C)C)c1C,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=Cc2ccncc2)c1C,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=N/C(=N\n2c(C)nc3ccccc3c2=O)c2ccccc2)c1,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N=NC(C#N)C#N)c1,,,,,,,,,,,,,,3.96,,,,,,,,,,,,,,,
Cc1cccc(N=NN(C)C)c1,2.91,,,,,,,,,,,2.51,,,,,2.74,,,,,,,,,,,,
Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,2.19,,,,2.98,,,1.13,,,,,,,3.03,,2.2,,,,,,,,,,,,
Cc1cccc(N=c2sn(C)c(=Nc3cccc(C)c3)n2C)c1,,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)/N=C2\CCCN2C)c1,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)C(=O)CC(=O)c2ccc(Cl)cc2)n1,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)C(=O)CC(=O)c2ccccc2)n1,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CC23CCCN2CCC3)c1C,,,,,,,,,,,,,2.82,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CCC(=O)NCCO)c1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CCC(=O)Nc2nnc(C(C)C)s2)c1,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CSc2nc3ccccc3[nH]2)c1C,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CSc2nnc(-c3ccncc3)n2-c2ccccc2)c1C,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NC(=O)CN2CCC(C)CC2)c1,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NC(=O)CN2CCC(c3ccccc3)CC2)c1,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NC(=O)CN2CCCCC2C)c1,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NC(=O)COc2ccc(/C=N/n3cnnc3)cc2)c1,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NC(=O)CSC2=NN/C(=C3/C=C(Br)C=C(Br)C3=O)N2c2ccccc2)c1,,,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NC2CCC(CC3CCCCC3)CC2)c1,,,,,,3.77,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NCCCN2CCN(CCCNC(=O)Nc3cccc(C)c3)CC2)c1,,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NCCCl)c1,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NCCCl)c1Cl,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NCCO)c1NC(=O)NCCO,,,2.77,,,,,,,,,,,2.77,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)NN2CC2)c1NC(=O)NN1CC1,4.14,,,,,,4.42,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2c(C)n(-c3cccc(C)c3C)c(C)cc2=O)c1C,,,,,,,,,2.86,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cc(C)[nH]n2)c1,,,,,,,,,,,,,,,,,2.03,,,,,,,,,,,,
Cc1cccc(NC(=O)c2ccc(N)cc2)c1C,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2ccc(N)cc2)n1,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2ccc([N+](=O)[O-])cc2)n1,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,
Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1C,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cccnc2)c1C,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cccnc2C)c1,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cnc(N)s2)c1,,,,,,,,,,,,,,,,,2.22,,,,,,,,3.22,,,,
Cc1cccc(NC(=O)c2cnc3ccn(-c4ccccc4)n3c2=O)n1,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cnc3ccn(C)n3c2=O)n1,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)N(C)C)c1,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,
Cc1cccc(NC(=S)NC(=O)C(C(C)C)n2c(-c3ccccc3)nc3ccccc3c2=O)c1,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NC(=O)C(C)n2c(-c3ccccc3)nc3ccccc3c2=O)c1,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NC(=O)C(CC(C)C)n2c(-c3ccccc3)nc3ccccc3c2=O)c1,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NC(=O)C(Cc2ccccc2)n2c(-c3ccccc3)nc3ccccc3c2=O)c1,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NC(=O)CCn2c(-c3ccccc3)nc3ccccc3c2=O)c1,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NC(=O)Cn2c(-c3ccccc3)nc3ccccc3c2=O)c1,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NC2Sc3nc4ccccc4n3C2=O)c1,,,,,,,,,3.14,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NNC(=O)COc2ccc(-c3ccccc3)cc2)c1,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NNC(=O)Cc2c(C)[nH]c3ccccc23)c1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NNC(=O)Cc2cccc3ccccc23)c1,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NNC(=O)Cc2nc3ccccc3[nH]2)c1,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NNC(=O)Cn2c(C)nc3c(Cl)ccc(Cl)c3c2=O)c1,,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NNC(=O)Cn2c(C)nc3ccc(Br)cc3c2=O)c1,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)NNC(=O)Cn2c(C)nc3ccccc3c2=O)c1,,,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)Nc2c(C)n(C)n(-c3ccccc3)c2=O)n1,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)Nc2ccc(OCC3CNC(=S)O3)cc2)c1,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)Nc2ccc(OCc3nc4ccc(Cl)cc4[nH]3)cc2)c1,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=S)Nc2ccc(OCc3nc4ccccc4[nH]3)cc2)c1,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(N)=O)c1,2.45,,,,,,2.56,2.35,,,,,,,,,2.05,,,,,,,,,,,,
Cc1cccc(NC(N)=S)c1,,,,,,,,,,,,,,,,,,,3.52,,,,,,,,,,
Cc1cccc(NC2=NC(C)(C)CC(C)O2)c1,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC2=NCCN2)c1C,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC2=NCCO2)c1,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,
