SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
CCOC(=O)c1ccc(N=Nc2c(N)nc(N)nc2NCCCCCCN(CC)CCCl)cc1,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(N=Nc2c(N)nc(N)nc2NCCCCCN(CC)CCCl)cc1,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(N=Nc2c(N)nc(N)nc2NCCCN(CC)CCCl)cc1,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(N=Nc2c(N)nc(N)nc2NCCCNc2ccccc2)cc1,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)cc1,,,,,,,,,,,,,,,,,1.65,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)/C=C2\NC(C)(C)Cc3cc(OC)c(OC)cc32)cc1,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C(C)N(C)C)cc1,,,,,,3.51,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C(C)N2CCCCC2)cc1,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C(C)[NH+](C)C)cc1,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C(C)[NH+](CC)CC)cc1,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C(C)[NH+]2CCCCC2)cc1,2.23,,,,,,,,,,,,2.46,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C(CCC(=O)O)NC(=O)c2ccccc2)cc1,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CCN(C)C)cc1O,2.86,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CCN(CC)CC)cc1O,3.03,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CCN2CCCCC2)cc1O,3.09,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1,3.18,,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CCN2CCOCC2)cc1O,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CCNC(C)C)cc1O,3.12,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CCNC2CCCCC2)cc1O,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CCNCc2ccccc2)cc1O,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CC[N+](C)(C)C)cc1O,,,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CC[N+](C)(CC)CC)cc1O,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CC[N+]2(C)CCOCC2)cc1O,,,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CN(C)C)cc1,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CN(C)C)cc1O,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CN(CC)CC)cc1O,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CN)cc1,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1,2.48,,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CN2CCOCC2)cc1O,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CNC(C)C)cc1O,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CNC2CCCCC2)cc1O,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)CNCc2ccccc2)cc1O,,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C[N+](C)(C)C)cc1O,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C[N+](C)(CC)CC)cc1O,,,,,,4.38,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C[N+]2(C)C3CCC2CC(O)C3)cc1,3.64,,,,,,,2.54,,,,,2.88,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C[N+]2(C)CCCCC2)cc1O,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C[N+]2(C)CCOCC2)cc1O,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C[NH+](CC)CC)cc1,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)C[NH+]2CCCCC2)cc1,2.21,,,,,,,2.0,,,,,2.55,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)cc1,2.31,,,,,,2.4,2.23,,,,,,,,,2.35,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)c2cc(C(=O)OC)ccc2OCCN(CC)CC)cc1,2.86,,,,,,2.81,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)c2ccc(N=C3C(=O)N(C)c4ccc(Cl)cc43)cc2)cc1,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)c2ccc(N=C3C(=O)N(CN4CCCCC4)c4ccc(Cl)cc43)cc2)cc1,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)c2ccc(N=C3C(=O)N(CN4CCOCC4)c4ccc(Cl)cc43)cc2)cc1,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)c2ccc(NC3=c4cc(Cl)ccc4=NC3=O)cc2)cc1,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,2.73,,,,,,,,,,
CCOC(=O)c1ccc(NC(C)C(=O)N(C)C)cc1,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(CO)CCl)cc1,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(SCC(=O)O)c2cccnc2)cc1,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(c2cccnc2)P(=O)(O)O)cc1,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(c2cccnc2)P(=O)(OC)OC)cc1,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(c2cccnc2)P(=O)(OCC)OCC)cc1,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC=C2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)cc1,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC=C2C=CC(=O)C=C2)cc1,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NCC(=O)N(C)C)cc1,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NCC(=O)NC)cc1,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NCCCNCCSS(=O)(=O)O)cc1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NCP(=O)(O)Oc2ccccc2)cc1,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(NCP(=O)(OCC)OCC)cc1,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(Nc2ccccc2C(=O)O)cc1,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(O)c(CC)c1C,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(O)c(CN(CC)CC)c1,,,,,,,,,,,2.83,,,,,,,,,,,,2.4,,,,,,
CCOC(=O)c1ccc(O)c(CN2CCOCC2)c1,,,,,,,,,,,2.76,,,,,,,,,,,,1.95,,,,,,
CCOC(=O)c1ccc(O)c(OC)c1,,,,,,3.54,,,,,,1.99,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(O)cc1,2.5,,,,,,,1.74,,,,,,,,,,,,1.52,,,,,,1.92,,,
CCOC(=O)c1ccc(OC(=O)c2ccc(N=C(N)N)cc2)cc1,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(OC)c(OC)c1,,,,,,,,,,,,,2.54,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(OC)cc1,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,
CCOC(=O)c1ccc(OCC(O)CO)cc1,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(OCC[NH+]2CCC(C(=O)OCC)(c3ccccc3)CC2)cc1,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(OP(=S)(OCC)OCC)cc1,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(Oc2ccc(Cl)cc2)cn1,3.14,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc([N+](=O)[O-])cc1,2.89,,,,,,,1.98,,,,,,,,,1.87,,,,,,,,,,,,
CCOC(=O)c1ccc([NH+]=C(N)N)cc1,,,,,,,,,,,,,2.68,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2[nH]c3c(c2c1)CN(C)CC3,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2[nH]c3c(c2c1)C[N+](C)(C)CC3,,,,,,,,,,,,,4.49,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2c(c1)C(N1CCN(c3ccccc3OC)CC1)CCO2,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2c(c1)C=C(n1ccnc1)CC2,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2c(c1)Nc1cc3ccccc3cc1N2,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,,,,,,,,,,,,,,,,,3.81,,,,,,,,,,,,
CCOC(=O)c1ccc2nc(NC(=O)C(=O)OC)sc2c1,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2ncccc2c1,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2oc(=O)c(C(=O)C=O)cc2c1,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2oc(=O)c(C(=O)OC)cc2c1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2oc(=O)c(C(=O)OCC)cc2c1,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2oc(=O)c(C(C)=O)cc2c1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc[n+](CCCl)c1,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc[n+](CCF)c1,,,,,,,,,,,,,3.14,,,,,,,,,,,,,,,,
CCOC(=O)c1cccc(C(=O)OCC)c1,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cccc(C)c1NC(=O)c1cc(C)on1,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1,,,,,,,,,,,,,,,,,1.85,,,1.76,,,,,,,,,
CCOC(=O)c1ccccc1C(=O)O,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1C(=O)OCC,1.91,,,,,,,1.56,1.41,1.37,,,,,,,1.41,,,2.35,,,,,,1.41,,,
CCOC(=O)c1ccccc1N,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,
CCOC(=O)c1ccccc1N(C(=O)CC)C1CCN(CCc2ccccc2)CC1,,,,,,,,,,,,,3.63,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1N(C(C)=O)C(C)C(=O)N(C)C,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1N(CC(=O)N(C)C)C(C)=O,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1NC(=O)C(C[NH+](CC)CC)[NH+](CC)CC,,,,,,5.34,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1NC(=O)C1CCC(CN=C(N)N)CC1,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,,
CCOC(=O)c1ccccc1NC(=O)CN(CC)CC,,,,,,,2.85,,,,,,2.17,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1NC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,2.63,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1NC(C)C(=O)N(C)C,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1NCC(=O)N(C)C,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1O,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,
CCOC(=O)c1ccccc1OC(=O)C(C)(C)Oc1ccc(Cl)cc1,,,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1OC(=O)CNC(=O)C(C)SC(=O)c1cccs1,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1OC(N)=O,2.42,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,
CCOC(=O)c1ccccc1OCC(O)CNc1cccc(C(F)(F)F)c1,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1OP(=S)(OCC)OCC,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,,,,,,,,,,,,,,,,2.32,2.0,,,,,,,,,,,,
CCOC(=O)c1ccco1,,,,,,2.89,,,,,,,,3.27,,,,,,,,,,,,,,,
CCOC(=O)c1ccncc1,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)N(C)c1ccccn1,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)N(C)c1cccnc1,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)N/N=C/c1ccc(C#N)cc1,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)N/N=C/c1ccc(Cl)cc1,,,,,,,,2.87,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)N/N=C/c1ccc(OC)cc1,,,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)N/N=C/c1ccccc1,,,,,,,,2.83,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)Nc1ccccn1,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(=O)(=O)Nc1cccnc1,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C)nc1S(N)(=O)=O,,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(C[C@@H]2CC3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)cn1,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,,,,,,,,,,,,,,,,,3.23,,,2.93,,,,2.27,,,,,
CCOC(=O)c1cn[nH]c1/N=C(/C)N(C)C,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1/N=C/N(C)C,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1/N=C1\CCCCCN1C,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1/N=C1\CCCCN1C,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1/N=C1\CCCN1C,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1S(=O)(=O)N(C)c1ccccc1,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1S(=O)(=O)N/N=C/c1ccc(C#N)cc1,,,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1S(=O)(=O)N/N=C/c1ccc(Cl)cc1,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1S(=O)(=O)N/N=C/c1ccc(OC)cc1,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1S(=O)(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,,,,,,,,2.87,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1S(=O)(=O)N/N=C/c1ccccc1,,,,,,,,2.81,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn[nH]c1S(N)(=O)=O,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc(=S)[nH]c1N,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)nc1OCC,,,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc(NC(=NC(C)(C)C)Nc2cc(C)nc3ccccc23)s1,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc(NC(=NC2CCCCC2)Nc2cc(C)nc3ccccc23)s1,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2c(C#N)c3c(cn2c1=O)CC/C3=C\N(C)C,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2c(C#N)c3c(cn2c1=O)CCC/C3=C\N(C)C,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2c(C#N)c3c(cn2c1=O)CCC3,,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2c(C#N)c3c(cn2c1=O)CCCC3,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2c3c(=O)occ4c3c(cn2c1=O)CCC4,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2cc3c(cn2c1=O)CCC3,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2cc3c(cn2c1=O)CCCC3,,,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2cccc(C)n2c1=O,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,,
CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,,,,,,,,,,,,,,,,,2.03,,,,,2.44,,,,,,,
CCOC(=O)c1cnc2n(c1=O)CC(c1ccc(C)cc1)N2C,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2n(c1=O)CC(c1ccccc1)N2C,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2n(c1=O)CC(c1ccccc1OC)N2C,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2n(c1=O)CCN2c1ccc(C)cc1,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2n(c1=O)CCN2c1cccc(Cl)c1,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2n(c1=O)CCN2c1ccccc1,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc[nH]c1=O,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cncc(Cl)c1,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cncc(F)c1,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cncc(NC(=O)C23CC4CC(CC(C4)C2)C3)c1,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,
CCOC(=O)c1cncc(NC(=O)c2cc(OC)c(OC)c(OC)c2)c1,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,
CCOC(=O)c1cncc(NC(=O)c2ccccc2)c1,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,
CCOC(=O)c1cncn1C(C)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,
CCOC(=O)c1cncn1C(CC)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,3.91,,,,,,,
CCOC(=O)c1cncn1C[C@@H]1CC2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,,
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,3.55,,,,,3.92,,2.57,,,,,,,4.09,,,,,,,4.22,,,,,,,
CCOC(=O)c1cnn(-c2ccc(Cl)cc2Cl)c1N,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2ccc(NCc3ccccc3)nn2)c1N,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2ccc(NN)nn2)c1N,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2cccc(C)c2)c1C#N,,,,,,,,,,,,,,,,,2.71,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2cccc(C)c2)c1S(C)(=O)=O,,,,,,,,,,,,,,,,,2.79,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2ccccc2)c1-n1c(C)nc2ccccc2c1=O,2.97,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2ccccc2)c1-n1c(CC)nc2ccccc2c1=O,2.99,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2ccccc2)c1-n1cnc2ccccc2c1=O,2.95,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2ccccc2)c1CN(C)C,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2ccccc2)c1N,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,
CCOC(=O)c1cnn(C)c1-n1c(C)nc2ccccc2c1=O,2.89,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(C)c1-n1c(CC)nc2ccccc2c1=O,2.91,,,,,,,2.51,,,,,,,,,2.25,,,,,,,,,,,,
CCOC(=O)c1cnn(C)c1-n1cnc2ccccc2c1=O,2.87,,,,,,,2.47,,,,,,,,,2.23,,,,,,,,,,,,
CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,,,,,,,,1.92,,,,,,,,,1.92,,,,,,,2.32,,,,,
CCOC(=O)c1coc(NC(C)=O)n1,2.39,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cocc1C(=O)OCC,,,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1csc(NC(=NC(C)(C)C)Nc2cc(C)nc3ccccc23)n1,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1csc(NC(=NC2CCCCC2)Nc2cc(C)nc3ccccc23)n1,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,,,,,,,2.65,2.3,,,,,,,,2.3,1.91,,,,,,,2.3,,,,,
CCOC(=O)c1nc(N)n(P(=O)(N(C)C)N(C)C)n1,,,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1nc(N2CCCCC2)[nH]c1C,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1nc(Nc2ccc(Cl)cc2)[nH]c1C,,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1nccc2c1SN1NC(c3ccc([N+](=O)[O-])cc3)CC21,2.79,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1nccn1C[C@@H]1CC2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1nccn1C[C@H]1CC2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,,
CCOC(=O)c1ncn(C[C@@H]2CC3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)c1C,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,,
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1.88,,,5.0,5.0,3.33,2.35,2.37,,,,,,,4.73,,1.86,,,2.18,,3.55,,,,,5.18,,
